#OTU ID	S1HB3xDD2.MID109-109.P4.jan14_ncdenovo	S1HB3xDD2.MID110-110.P2.jan14_ncdenovo	S1HB3xDD2.MID98-98.P2.dec13_ncdenovo	S1HB3xDD2.MID104-104.P2.nov13_ncdenovo	S1HB3xDD2.MID98-98.P2.dec13_otuclust	S1HB3xDD2.MID104-104.P2.nov13_otuclust	S1HB3xDD2.MID110-110.P2.jan14_otuclust	S1HB3xDD2.MID109-109.P4.jan14_otuclust	S1HB3xDD2.MID109-109.P4.jan14_ncref	S1HB3xDD2.MID104-104.P2.nov13_ncref	S1HB3xDD2.MID98-98.P2.dec13_ncref	S1HB3xDD2.MID110-110.P2.jan14_ncref	S1HB3xDD2.MID104-104.P2.nov13	S1HB3xDD2.MID109-109.P4.jan14	S1HB3xDD2.MID98-98.P2.dec13	S1HB3xDD2.MID110-110.P2.jan14	PDD2xHB3.MID47-48.P2.apr13_ncdenovo	PDD2xHB3.MID47-48.P2.apr13_otuclust	PDD2xHB3.MID47-48.P2.apr13_ncref	PDD2xHB3.MID47-48.P2.apr13
M00595:42:000000000-A5J1T:1:1110:15599:11188	156	130	90	224	1	1	1	1	156	224	90	130	476	408	250	323	438	1	438	816
M00595:54:000000000-A7CT0:1:1103:15693:9915	268	81	184	145	1	1	1	1	268	145	184	81	265	529	375	173	134	1	134	282
M00595:54:000000000-A7CT0:1:1118:10244:10451	253	214	132	295	1	1	1	1	253	297	132	214	615	596	324	489	587	1	587	1078
M00595:42:000000000-A5J1T:1:2102:22099:5968	113	144	106	278	1	1	1	1	113	278	106	144	488	272	271	325	272	1	272	485
M01896:14:000000000-A7ERE:1:1101:28628:8590	169	129	80	224	1	1	1	1	169	222	80	129	441	459	215	331	297	0	297	572
M00595:42:000000000-A5J1T:1:1111:20695:14539	520	414	248	653	1	1	1	1	520	655	246	414	1311	1266	649	884	1124	1	1126	2057
M01896:14:000000000-A7ERE:1:2119:20537:21154	245	120	85	185	1	1	1	1	249	185	85	120	399	631	230	297	286	1	286	608
M01896:14:000000000-A7ERE:1:1105:17764:11178	155	67	85	157	1	1	1	1	157	157	87	67	345	413	197	166	179	1	181	354
M00595:42:000000000-A5J1T:1:1116:17374:4600	198	157	120	316	1	1	1	1	198	316	120	157	632	520	299	393	408	1	408	809
M01896:14:000000000-A7ERE:1:2113:13542:19521	131	75	55	188	1	1	1	1	131	188	55	75	460	414	178	195	91	1	91	223
M01896:2:000000000-A69JN:1:2106:22046:6896	234	200	204	308	1	1	1	1	234	312	205	200	629	529	467	415	569	1	571	1004
M00595:42:000000000-A5J1T:1:2116:13071:19218	124	68	97	193	1	1	1	1	124	193	94	68	386	311	228	204	336	1	338	716
M01896:15:000000000-A7EN9:1:1113:19402:4774	290	181	153	337	1	1	1	1	290	337	153	181	612	611	363	394	551	1	551	1023
M01896:14:000000000-A7ERE:1:1118:28109:19685	115	45	28	59	1	1	1	1	115	57	28	45	104	232	62	96	107	1	107	216
M01896:14:000000000-A7ERE:1:1110:9532:2564	177	57	37	75	1	1	1	1	177	75	37	57	171	475	84	149	159	1	159	349
M00595:54:000000000-A7CT0:1:1103:23391:21826	151	140	92	226	1	1	1	1	157	226	92	140	469	407	215	316	488	1	488	900
M00595:54:000000000-A7CT0:1:1107:24083:11329	104	96	95	173	1	1	1	1	104	175	95	96	338	268	209	181	366	1	366	615
M01896:2:000000000-A69JN:1:2108:18795:15961	128	74	38	150	1	1	1	1	128	150	38	74	365	347	143	251	292	1	292	605
M00595:54:000000000-A7CT0:1:2103:18158:13513	106	72	85	194	1	1	1	1	104	194	85	72	408	331	247	177	100	1	100	243
M01896:14:000000000-A7ERE:1:2103:15285:8532	175	88	77	289	1	1	1	1	175	289	77	88	610	480	219	289	306	1	308	676
M01896:2:000000000-A69JN:1:1114:7859:11051	244	161	205	364	1	1	1	1	244	364	205	161	675	593	442	380	272	1	272	512
M00595:54:000000000-A7CT0:1:1108:15227:11423	132	69	77	200	1	1	1	1	132	200	75	69	438	344	199	212	84	1	84	216
M00595:42:000000000-A5J1T:1:2113:17249:17301	93	25	11	45	1	1	1	1	93	45	11	25	84	220	36	49	123	1	123	240
M00595:54:000000000-A7CT0:1:1118:9403:14996	89	114	60	173	1	1	1	1	89	175	60	114	329	239	139	222	240	1	240	495
M01896:15:000000000-A7EN9:1:1101:13235:7788	73	59	50	103	1	1	1	1	73	103	50	59	234	192	139	128	152	1	152	302
M00595:54:000000000-A7CT0:1:2118:16062:14962	47	45	28	98	1	1	1	1	47	98	28	45	194	120	70	122	113	1	113	234
M00595:42:000000000-A5J1T:1:2119:7483:12228	84	22	11	19	1	1	1	1	84	21	11	22	51	190	32	50	97	1	97	196
M00595:54:000000000-A7CT0:1:2105:16671:23179	54	71	84	127	1	1	1	1	54	129	84	71	265	157	204	161	163	1	163	337
M00595:42:000000000-A5J1T:1:2112:13405:4392	81	45	50	79	1	1	1	1	79	79	50	45	203	230	148	138	131	1	133	303
M01896:14:000000000-A7ERE:1:1110:4845:13367	81	41	36	99	1	1	1	1	81	101	36	41	220	178	90	119	106	1	106	257
M01896:14:000000000-A7ERE:1:1109:16987:11794	76	50	0	87	0	0	0	0	76	87	27	50	179	198	109	131	83	0	81	218
M01896:2:000000000-A69JN:1:2102:14002:15481	70	61	76	141	1	1	1	1	70	141	76	61	319	196	179	154	208	1	208	428
M00595:42:000000000-A5J1T:1:1115:16610:6939	81	69	93	220	1	1	1	1	81	220	93	69	612	277	307	292	307	1	309	696
M00595:42:000000000-A5J1T:1:2113:17247:23378	63	66	20	96	1	1	1	1	63	96	20	66	200	169	43	158	137	1	137	278
M01896:14:000000000-A7ERE:1:1110:23623:19485	52	44	26	95	0	0	0	0	52	97	26	44	186	158	85	124	104	0	104	242
M01896:2:000000000-A69JN:1:1112:12742:6806	81	56	34	118	1	1	1	1	81	118	34	58	285	226	107	131	182	1	182	339
M01896:14:000000000-A7ERE:1:1106:13389:17406	37	47	25	83	1	1	1	1	43	89	22	53	201	113	74	128	51	1	51	112
M01896:15:000000000-A7EN9:1:1114:22486:19273	60	29	41	49	1	1	1	1	60	49	41	29	117	127	96	63	106	1	106	218
M00595:42:000000000-A5J1T:1:1104:20455:11573	36	45	21	102	1	1	1	1	36	102	21	45	259	125	77	121	105	1	105	228
M01896:2:000000000-A69JN:1:1107:18770:23171	45	23	25	94	1	1	1	1	45	94	25	23	201	115	60	75	93	1	93	213
M01896:14:000000000-A7ERE:1:2118:21973:2710	37	17	9	23	1	1	1	1	37	23	9	17	37	82	24	32	67	1	67	136
M01896:15:000000000-A7EN9:1:1104:6658:20006	36	8	24	19	1	1	1	1	36	19	24	8	45	86	57	26	36	1	38	86
M01896:15:000000000-A7EN9:1:1112:13650:24235	491	379	306	555	1	1	1	1	491	553	304	376	1054	1142	751	860	441	1	441	872
	34	29	12	41	2	2	2	3	32	43	12	29	85	101	40	69	123	3	121	261
M00595:42:000000000-A5J1T:1:2113:24314:19403	26	8	4	10	1	1	1	1	26	10	4	8	24	45	10	18	80	1	80	172
M01896:14:000000000-A7ERE:1:1112:20535:7984	614	610	394	830	1	1	1	1	614	830	394	612	1409	1271	752	1114	925	1	925	1577
M01896:15:000000000-A7EN9:1:1111:21817:2894	26	2	5	8	1	1	1	1	26	8	0	2	24	57	19	13	31	1	31	82
M01896:14:000000000-A7ERE:1:1110:5232:11002	26	31	30	105	1	1	1	1	26	105	30	31	312	129	130	99	73	1	73	184
M01896:14:000000000-A7ERE:1:2117:24550:5632	446	369	265	494	1	1	1	1	446	494	265	369	857	883	547	714	684	1	684	1188
M01896:14:000000000-A7ERE:1:1103:14337:9938	348	133	254	259	1	1	1	1	352	259	256	133	471	734	506	284	273	1	273	510
M00595:42:000000000-A5J1T:1:1117:20381:8751	47	35	46	142	1	1	1	1	47	142	46	35	401	196	150	157	225	1	225	572
M01896:14:000000000-A7ERE:1:2116:14406:5530	39	42	28	117	1	1	1	1	39	117	28	42	346	195	132	140	170	1	170	451
M01896:2:000000000-A69JN:1:2119:17039:6983	21	14	12	52	1	1	1	1	21	52	12	14	175	77	35	48	134	1	134	347
M01896:2:000000000-A69JN:1:1104:16971:2021	209	164	271	414	1	1	1	1	209	416	271	162	771	457	618	344	170	1	168	334
M00595:42:000000000-A5J1T:1:1111:23382:14526	480	343	266	437	1	1	1	1	480	437	266	343	938	1112	624	753	552	1	555	1047
M00595:42:000000000-A5J1T:1:1114:26399:7767	37	17	10	88	1	1	1	1	37	88	10	17	271	140	37	99	119	1	119	304
M01896:14:000000000-A7ERE:1:1116:25596:10561	6	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:1110:20185:15602	9	8	0	8	0	1	1	1	9	8	0	8	21	37	8	15	37	1	37	77
M01896:14:000000000-A7ERE:1:2117:5508:20163	6	0	0	0	0	0	0	0	0	0	0	0	7	7	0	14	0	0	0	0
M00595:42:000000000-A5J1T:1:2109:25828:5457	337	247	181	389	1	1	1	1	337	389	181	247	741	743	380	554	569	1	569	1043
M00595:42:000000000-A5J1T:1:2110:16339:5836	360	208	201	357	1	1	1	1	360	357	201	208	595	749	420	411	354	1	354	638
M00595:42:000000000-A5J1T:1:1108:26505:17224	7	2	2	12	1	1	1	1	7	12	2	2	22	32	5	11	10	1	10	30
M01896:15:000000000-A7EN9:1:1108:21573:19530	559	466	355	684	1	1	1	1	559	684	353	466	1332	1251	828	1034	621	1	621	1142
M01896:2:000000000-A69JN:1:1102:24823:6851	333	201	389	403	1	1	1	1	333	403	389	201	739	672	717	443	325	1	325	569
M01896:15:000000000-A7EN9:1:2118:16165:13253	380	312	190	384	1	1	1	1	380	382	190	314	641	741	376	568	615	1	615	1015
M00595:42:000000000-A5J1T:1:2110:11734:7655	3	0	0	0	0	0	0	1	3	0	0	0	4	14	1	1	5	1	5	9
M01896:15:000000000-A7EN9:1:1112:11551:10293	155	192	131	298	1	1	1	1	155	300	131	192	590	352	281	404	367	1	367	738
M01896:2:000000000-A69JN:1:2117:24530:16858	2	4	2	25	1	1	1	1	2	25	2	4	113	31	14	24	58	1	58	133
M01896:14:000000000-A7ERE:1:2117:16227:13619	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2104:11895:13629	2	2	0	0	0	0	0	0	0	0	0	2	0	3	0	3	0	0	0	0
M01896:14:000000000-A7ERE:1:2104:2709:14624	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2101:17708:6996	2	0	0	0	0	0	0	0	0	0	0	0	5	13	4	2	0	0	0	2
M01896:15:000000000-A7EN9:1:2106:24307:13978	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2117:19720:13019	2	4	5	6	0	0	0	0	2	6	5	4	11	8	7	7	5	0	5	12
M00595:42:000000000-A5J1T:1:1103:18939:11115	2	0	0	0	0	1	0	1	2	4	0	0	61	20	10	10	28	1	30	134
M01896:15:000000000-A7EN9:1:1116:2386:13749	2	0	0	0	0	0	0	1	2	0	0	0	0	3	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:1110:20209:8310	2	0	0	0	0	0	0	1	2	0	0	0	1	3	1	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2115:22559:13870	2	0	0	0	0	0	0	0	0	0	0	0	4	4	1	8	0	0	0	3
M01896:15:000000000-A7EN9:1:2102:15689:12212	2	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:1116:12951:23170	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2104:22033:17809	2	0	0	2	0	1	0	1	2	2	0	0	4	8	1	1	0	0	0	4
M01896:14:000000000-A7ERE:1:1106:14016:20450	0	52	0	0	0	0	0	0	0	0	0	52	0	0	0	1	0	0	0	0
M01896:15:000000000-A7EN9:1:1116:14346:17316	0	8	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:2104:9373:4387	0	5	2	39	0	1	1	0	0	39	0	5	143	29	18	40	104	1	104	322
M01896:14:000000000-A7ERE:1:2114:17975:11484	0	2	0	0	0	0	0	0	0	0	2	4	7	9	13	12	0	0	0	7
M01896:14:000000000-A7ERE:1:2104:7378:19346	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M00595:54:000000000-A7CT0:1:2110:16078:10608	0	2	0	0	0	0	0	0	5	0	7	0	6	15	14	5	0	0	0	2
M01896:15:000000000-A7EN9:1:1111:21101:4169	0	2	0	0	0	0	1	0	0	0	0	2	3	4	2	2	0	0	0	0
M00595:54:000000000-A7CT0:1:2114:15822:9346	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2101:12683:9582	0	0	2	0	1	0	0	0	0	0	2	0	0	0	3	0	0	0	0	1
M00595:54:000000000-A7CT0:1:2108:17232:4192	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
M00595:54:000000000-A7CT0:1:2103:13696:5801	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1119:20997:23111	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1109:12825:7941	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2103:24399:13825	0	0	2	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1113:16567:17811	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2103:19304:22809	0	0	2	0	1	0	1	0	0	0	0	2	3	2	3	3	0	0	0	3
M00595:54:000000000-A7CT0:1:2106:16379:11365	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M01896:2:000000000-A69JN:1:2118:25569:10939	0	0	0	16	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	1
M01896:2:000000000-A69JN:1:2109:23076:11450	0	0	0	9	0	1	0	0	0	9	0	0	49	10	4	5	22	1	24	79
M01896:2:000000000-A69JN:1:2104:25852:5060	0	0	0	4	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2104:11957:6559	0	0	0	3	0	0	0	0	0	3	0	0	3	0	0	1	0	0	0	1
M01896:2:000000000-A69JN:1:2106:17919:14063	0	0	0	3	0	0	0	0	0	3	0	0	4	2	0	0	0	0	0	4
M01896:2:000000000-A69JN:1:2118:17884:22337	0	0	0	2	0	0	0	0	0	0	0	0	3	2	0	6	0	0	0	3
M01896:2:000000000-A69JN:1:2115:5468:11757	0	0	0	2	0	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1111:9385:12610	0	0	0	2	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2102:20202:18053	0	0	0	2	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2102:6393:16406	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2105:18364:8774	0	0	0	2	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1118:7485:20110	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2103:16572:20990	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2112:15613:10848	0	0	0	2	0	1	0	0	0	2	0	0	3	1	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2101:17039:16902	0	0	0	2	0	0	0	0	0	2	0	0	4	0	1	0	0	0	0	0
M01896:2:000000000-A69JN:1:1103:8461:11857	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2105:27131:7723	0	0	0	2	0	0	0	0	0	2	0	0	3	1	1	0	0	0	0	0
M01896:2:000000000-A69JN:1:2111:26806:11728	0	0	0	2	0	0	0	0	0	2	0	0	10	3	0	1	0	0	0	1
M00595:54:000000000-A7CT0:1:1105:12078:17535	0	0	0	0	1	0	0	0	0	0	0	0	1	5	6	3	0	0	0	0
M01896:2:000000000-A69JN:1:1113:8556:9092	0	0	0	0	0	1	0	0	0	9	0	0	18	12	4	7	0	0	0	2
M01896:15:000000000-A7EN9:1:1108:6018:4791	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2106:6647:19754	0	0	0	0	0	0	0	0	4	0	0	0	1	5	4	1	0	0	0	0
M01896:15:000000000-A7EN9:1:1102:9860:18001	0	0	0	0	0	0	0	0	4	0	0	0	4	2	0	5	0	0	0	1
M01896:15:000000000-A7EN9:1:1115:17155:18093	0	0	0	0	0	0	0	0	9	7	2	0	14	31	12	18	0	0	0	5
M01896:14:000000000-A7ERE:1:2109:21385:9470	0	0	0	0	0	0	0	0	5	0	0	0	1	4	1	2	0	0	0	1
M01896:15:000000000-A7EN9:1:1118:16534:12954	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2118:27917:9324	0	0	0	0	0	0	0	0	4	0	0	0	5	14	2	6	0	0	0	4
M01896:15:000000000-A7EN9:1:2110:26060:3973	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	0	0	0
M01896:14:000000000-A7ERE:1:1115:17997:6162	0	0	0	0	0	0	0	0	2	0	0	0	4	7	2	6	0	0	0	1
M01896:14:000000000-A7ERE:1:2105:12480:13473	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2104:18630:24747	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	1
M01896:15:000000000-A7EN9:1:2114:23418:7631	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	1
M01896:15:000000000-A7EN9:1:2109:21907:23438	0	0	0	0	0	0	0	0	2	0	0	0	2	5	1	1	0	0	0	0
M01896:2:000000000-A69JN:1:1109:9549:19418	0	0	0	0	0	0	0	0	2	0	0	0	13	11	3	9	0	0	0	1
M01896:15:000000000-A7EN9:1:2104:17491:20769	0	0	0	0	0	0	0	0	2	0	0	0	4	6	3	2	0	0	0	0
M01896:15:000000000-A7EN9:1:1110:14678:21248	0	0	0	0	0	0	0	0	4	0	0	0	3	5	3	0	0	0	0	2
M01896:15:000000000-A7EN9:1:1104:9498:3739	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2108:26106:6738	0	0	0	0	0	0	0	0	2	0	0	0	3	4	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1103:24151:16519	0	0	0	0	0	0	0	0	2	2	2	0	8	4	5	4	0	0	0	2
M01896:14:000000000-A7ERE:1:2104:20538:9136	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2113:22581:5902	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2113:5004:17205	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:2103:11666:14758	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1104:7859:5989	0	0	0	0	0	0	0	0	2	0	0	4	2	5	0	6	0	0	0	1
M01896:14:000000000-A7ERE:1:1107:12766:18724	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:2102:9792:22475	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	2	0	0	0	2
M01896:2:000000000-A69JN:1:2115:16194:18727	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:2111:4926:17916	0	0	0	0	0	0	0	0	0	4	0	0	3	4	3	1	0	0	0	0
M01896:2:000000000-A69JN:1:2115:22198:12200	0	0	0	0	0	0	0	0	0	3	0	0	3	3	1	1	0	0	0	2
M01896:2:000000000-A69JN:1:1107:17922:2178	0	0	0	0	0	0	0	0	0	3	0	0	4	0	2	0	0	0	0	0
M01896:2:000000000-A69JN:1:2117:19395:17857	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2105:18212:5518	0	0	0	0	0	0	0	0	0	3	0	0	3	0	1	0	0	0	0	0
M01896:2:000000000-A69JN:1:1106:26441:10571	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:1114:6461:14133	0	0	0	0	0	0	0	0	0	2	2	0	4	3	2	0	0	0	0	0
M01896:2:000000000-A69JN:1:2102:5274:13338	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2108:25583:7767	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1105:4537:14118	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2107:21380:17792	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1110:23257:3530	0	0	0	0	0	0	0	0	0	4	0	0	5	2	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2103:10359:2790	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2103:9295:17084	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2117:16256:20359	0	0	0	0	0	0	0	0	0	2	0	0	8	3	4	0	0	0	0	1
M01896:2:000000000-A69JN:1:2105:25549:10982	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1106:13479:5492	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1106:7882:6277	0	0	0	0	0	0	0	0	0	2	0	0	5	6	2	2	0	0	0	2
M01896:2:000000000-A69JN:1:1109:6980:9503	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2118:24327:21047	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1108:12607:19545	0	0	0	0	0	0	0	0	0	6	6	0	14	26	20	12	0	0	5	14
M01896:2:000000000-A69JN:1:1106:24612:18984	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	2
M01896:2:000000000-A69JN:1:1108:16588:10588	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0
M00595:54:000000000-A7CT0:1:2105:19590:4180	0	0	0	0	0	0	0	0	0	2	0	0	12	7	3	0	0	0	0	1
M01896:2:000000000-A69JN:1:1117:13661:19461	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2117:19857:5597	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2119:23670:8671	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:2114:18679:14350	0	0	0	0	0	0	0	0	0	2	0	0	6	2	0	2	0	0	0	0
M01896:2:000000000-A69JN:1:1109:8471:16710	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1113:7375:15405	0	0	0	0	0	0	0	0	0	2	0	0	3	1	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2116:17008:2747	0	0	0	0	0	0	0	0	0	2	0	0	2	0	3	0	0	0	0	0
M01896:2:000000000-A69JN:1:2115:7631:4895	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2105:13317:16212	0	0	0	0	0	0	0	0	0	4	0	0	11	6	1	8	0	0	0	9
M01896:2:000000000-A69JN:1:1105:7610:16132	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2119:14328:17868	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2118:4866:15222	0	0	0	0	0	0	0	0	0	2	0	0	5	2	3	0	0	0	0	2
