#OTU ID	PHB3.MID46-48.P1.apr13_ncdenovo	S1HB3.MID102-102.P1.nov13_ncdenovo	S1HB3.MID109-109.P3.jan14_ncdenovo	S1HB3.MID96-96.P1.dec13_ncdenovo	S1HB3.MID110-110.P1.jan14_ncdenovo	S1HB3.MID110-110.P1.jan14_otuclust	S1HB3.MID96-96.P1.dec13_otuclust	S1HB3.MID102-102.P1.nov13_otuclust	S1HB3.MID109-109.P3.jan14_otuclust	PHB3.MID46-48.P1.apr13_otuclust	S1HB3.MID109-109.P3.jan14_ncref	S1HB3.MID96-96.P1.dec13_ncref	S1HB3.MID110-110.P1.jan14_ncref	S1HB3.MID102-102.P1.nov13_ncref	PHB3.MID46-48.P1.apr13_ncref	S1HB3.MID110-110.P1.jan14	S1HB3.MID109-109.P3.jan14	PHB3.MID46-48.P1.apr13	S1HB3.MID102-102.P1.nov13	S1HB3.MID96-96.P1.dec13
M01896:2:000000000-A69JN:1:2110:15217:5586	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2118:13402:10182	0	2	2	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	2	0
M01896:2:000000000-A69JN:1:2114:17896:19681	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:14:000000000-A7ERE:1:2102:17023:5990	0	2	2	0	0	0	0	0	0	0	2	0	0	2	0	2	3	0	5	0
M01896:2:000000000-A69JN:1:2111:19481:6236	0	2	0	0	2	0	0	0	0	0	0	0	2	2	0	2	0	0	2	0
M01896:2:000000000-A69JN:1:2102:8401:5707	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	4	1	3	6	3
M01896:2:000000000-A69JN:1:1118:10178:7955	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	1
M01896:2:000000000-A69JN:1:2109:9769:6266	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	12	3
M01896:2:000000000-A69JN:1:1114:23935:21560	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2117:21916:23757	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0
M01896:2:000000000-A69JN:1:2104:14119:7908	0	2	2	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	3	0
M01896:2:000000000-A69JN:1:2105:25906:8349	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2112:12314:17340	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1115:5271:8980	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	4	0
M01896:2:000000000-A69JN:1:1108:17908:11008	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2119:18461:22693	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2114:25441:12491	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0
M01896:2:000000000-A69JN:1:2113:25680:3577	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2115:20917:18278	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2116:23987:20029	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	4	2	1	7	3
M01896:2:000000000-A69JN:1:1107:4961:12527	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2111:11027:11691	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0
M01896:2:000000000-A69JN:1:2106:19852:18263	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2115:16865:17557	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	5	0
M01896:2:000000000-A69JN:1:2102:16199:18435	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0
M01896:2:000000000-A69JN:1:2114:8068:17114	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2103:7188:6337	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
M01896:2:000000000-A69JN:1:2112:25648:20489	0	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0
M01896:2:000000000-A69JN:1:2109:21871:13891	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2104:25091:13984	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2111:27380:12054	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2102:6935:14963	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2111:9925:8715	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	2	5	0
M01896:15:000000000-A7EN9:1:2118:10844:10877	0	6	0	0	2	0	0	0	0	0	0	0	0	6	0	4	2	3	13	3
M01896:2:000000000-A69JN:1:2112:5179:21178	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2114:8956:10574	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1101:5763:7204	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:2107:18245:10773	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1112:17539:15149	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	5	2
M01896:2:000000000-A69JN:1:2118:22554:10582	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1116:17811:6737	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2113:20541:11198	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	1	7	0
M00595:42:000000000-A5J1T:1:1107:15210:22387	0	8	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	2	12	1
M01896:2:000000000-A69JN:1:2107:13271:20278	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2111:11032:16365	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2109:24654:19413	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1104:22793:19637	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0
M01896:2:000000000-A69JN:1:1111:12461:21161	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1112:11712:3247	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1102:19406:16345	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1103:9410:20212	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:2102:8461:20621	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1101:7717:2618	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:1111:7284:22711	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	2
M01896:2:000000000-A69JN:1:1102:26235:12545	0	8	3	0	0	0	0	0	0	0	3	0	0	8	0	16	23	14	34	10
M01896:2:000000000-A69JN:1:1115:7000:14822	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2105:15014:7655	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2107:13787:11919	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2105:3629:11040	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	2	1
M00595:54:000000000-A7CT0:1:2103:7256:11835	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	1	6	3
M01896:2:000000000-A69JN:1:2102:24813:3650	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2106:19534:16782	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1115:10234:3054	0	2	0	0	2	0	0	0	0	0	0	0	2	2	0	3	3	0	3	0
M01896:2:000000000-A69JN:1:2105:9985:20380	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	4	1
M01896:2:000000000-A69JN:1:2108:8802:21371	0	2	0	2	0	0	0	0	0	0	0	2	0	2	0	1	2	1	4	3
M01896:2:000000000-A69JN:1:1116:6862:9719	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0
M01896:2:000000000-A69JN:1:2113:11405:13739	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0
M01896:2:000000000-A69JN:1:2109:15860:21045	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2119:25316:15755	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	4	0	7	0
M01896:2:000000000-A69JN:1:2117:7906:17884	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	5	7	0
M01896:2:000000000-A69JN:1:2109:11818:6139	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:2103:15951:12070	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1111:3652:14809	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1101:26519:18808	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	1
M01896:2:000000000-A69JN:1:2117:23102:7289	0	2	0	0	2	0	0	0	0	0	0	0	2	2	0	3	2	1	3	2
M01896:2:000000000-A69JN:1:2117:26306:6210	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0
M01896:2:000000000-A69JN:1:2102:9207:8262	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1118:7024:5672	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0
M01896:2:000000000-A69JN:1:2114:13442:17909	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1110:25359:5544	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2112:25864:12686	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2116:19917:21347	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2108:3841:17330	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	3	1
M01896:2:000000000-A69JN:1:2113:9451:21707	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2112:11362:8981	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2111:15677:13672	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:1111:20260:9776	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1114:4864:17982	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:2102:11508:13771	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	3	0
M01896:14:000000000-A7ERE:1:1107:12846:4562	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:2109:16611:14954	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:14:000000000-A7ERE:1:1106:26663:6794	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	1	5	0
M01896:2:000000000-A69JN:1:2106:8862:11158	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0
M01896:2:000000000-A69JN:1:2103:26227:15187	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2114:17824:20318	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2115:27145:13879	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2119:13922:4800	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2115:20535:16913	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M00595:54:000000000-A7CT0:1:2112:24897:20608	0	2	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	2
M01896:2:000000000-A69JN:1:2114:17678:24901	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2111:20235:17705	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0
M01896:2:000000000-A69JN:1:1102:18930:8536	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0
M01896:2:000000000-A69JN:1:2101:22341:5967	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1105:5286:9411	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2105:8522:15966	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
M01896:15:000000000-A7EN9:1:2115:26739:21359	0	2	0	3	2	0	0	0	0	0	0	3	2	2	0	4	2	0	4	3
M01896:2:000000000-A69JN:1:1107:6630:20119	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1112:20149:10014	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:15:000000000-A7EN9:1:1113:7403:6221	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	4	2	2	8	0
M01896:2:000000000-A69JN:1:1112:10007:18649	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	5	1	2	1
M01896:2:000000000-A69JN:1:1116:22770:7462	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1103:8150:5357	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2115:25897:15947	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0
M01896:2:000000000-A69JN:1:1111:20493:10248	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1108:27476:18288	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2110:5547:6911	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2113:15955:22975	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:1106:25791:5964	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0
M01896:2:000000000-A69JN:1:1108:16310:16685	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2105:8363:11674	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1109:23179:9208	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1119:14473:12133	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2117:24256:13770	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	2	0
M01896:2:000000000-A69JN:1:2109:14963:15340	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1105:21866:11557	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
M01896:2:000000000-A69JN:1:1114:20084:4795	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2106:20808:12902	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2112:14298:22527	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1114:12532:15943	0	4	4	0	0	0	0	0	0	0	4	0	0	4	0	1	9	3	14	1
M01896:2:000000000-A69JN:1:2103:27426:8332	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1102:4525:10185	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:1103:6399:12284	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2110:7333:15968	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1104:22727:1978	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1110:4002:7364	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1101:12689:9362	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	4	1
M01896:2:000000000-A69JN:1:1104:14516:21621	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1116:26623:13903	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:1109:8302:5961	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	1
M01896:2:000000000-A69JN:1:1112:25532:20324	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:1106:2993:15005	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2102:24628:14784	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	7	0
M01896:2:000000000-A69JN:1:2111:12556:5785	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2116:6123:7208	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	4	0
M01896:2:000000000-A69JN:1:2118:21234:8446	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	4	1
M01896:2:000000000-A69JN:1:2110:11384:16830	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0
M01896:2:000000000-A69JN:1:1117:8567:16445	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0
M00595:54:000000000-A7CT0:1:1108:21426:5719	0	2	3	6	0	0	0	0	0	0	3	6	0	2	0	0	3	1	5	6
M01896:2:000000000-A69JN:1:1108:16553:5099	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2107:28173:6982	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2105:24837:11029	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2110:24583:2447	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2111:7074:21154	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:1104:21997:20480	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:1104:12113:9992	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:14:000000000-A7ERE:1:1119:16801:23009	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	1	2	0
M01896:2:000000000-A69JN:1:1106:11779:4648	0	6	0	2	0	0	0	0	0	0	0	2	0	6	0	4	4	0	11	2
M01896:2:000000000-A69JN:1:1102:3399:15163	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	1
M01896:2:000000000-A69JN:1:1107:23564:20535	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	3	3	0	4	0
M01896:2:000000000-A69JN:1:1108:5672:20539	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	2	0
M01896:2:000000000-A69JN:1:1103:16712:12788	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1104:26570:19663	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0
M01896:2:000000000-A69JN:1:2113:27897:17188	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2117:24617:7650	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	2	1
M01896:2:000000000-A69JN:1:2104:14704:8889	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2116:16656:19795	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2102:25884:20458	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1101:9187:7254	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	4	1
M01896:2:000000000-A69JN:1:1105:24856:14615	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1105:14359:6883	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2111:27333:7776	0	2	2	0	0	0	0	0	0	0	2	0	0	2	0	5	6	1	5	1
M01896:2:000000000-A69JN:1:1110:9794:7149	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	7	0
M01896:2:000000000-A69JN:1:2104:9973:22488	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	3	0
M01896:2:000000000-A69JN:1:2112:25570:10040	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0
M01896:2:000000000-A69JN:1:2104:25897:8633	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1106:27650:14997	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2108:4468:20540	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2109:19459:5849	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	8	3	1	12	3
M01896:2:000000000-A69JN:1:2102:14282:6417	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2111:12721:15509	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:1108:8012:3372	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2101:21492:14885	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	3	0
M01896:2:000000000-A69JN:1:1101:23790:10952	0	2	2	0	0	0	0	0	0	0	2	0	0	2	0	1	2	0	4	0
M01896:2:000000000-A69JN:1:2106:9875:6857	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:2:000000000-A69JN:1:2102:14953:24553	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	3	0
M01896:2:000000000-A69JN:1:1104:2771:11253	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0
M01896:2:000000000-A69JN:1:2102:18958:24620	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0
M01896:15:000000000-A7EN9:1:2104:5951:21388	0	0	26	0	22	0	0	0	0	0	26	0	22	0	0	30	31	0	0	1
M01896:14:000000000-A7ERE:1:1119:13335:15374	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	2	0
M01896:14:000000000-A7ERE:1:2105:25534:12820	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	1	5	0	1	0
M01896:14:000000000-A7ERE:1:2110:18221:23902	0	0	3	0	2	0	0	0	0	0	3	0	2	0	0	2	3	0	0	0
M01896:14:000000000-A7ERE:1:1114:10104:12063	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	1	3	0	0	0
M00595:54:000000000-A7CT0:1:1112:20795:23305	0	0	5	0	2	0	0	0	0	0	5	0	2	0	0	8	14	4	1	1
M01896:14:000000000-A7ERE:1:1119:12969:21536	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0
M01896:15:000000000-A7EN9:1:1106:15998:22753	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0
M01896:14:000000000-A7ERE:1:2102:27398:12666	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	4	1	1	0
M01896:14:000000000-A7ERE:1:2105:24734:5327	0	0	7	0	3	0	0	0	0	0	7	0	3	0	0	3	9	2	1	0
M01896:15:000000000-A7EN9:1:1118:8328:6353	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0
M01896:15:000000000-A7EN9:1:2118:24605:12795	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0
M01896:15:000000000-A7EN9:1:1105:25649:7748	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0
M01896:15:000000000-A7EN9:1:1101:11168:5671	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0
M01896:14:000000000-A7ERE:1:1119:18484:22663	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0
M01896:14:000000000-A7ERE:1:1115:4815:8545	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	3	1	1	0
M01896:15:000000000-A7EN9:1:1118:21613:4920	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0
