#OTU ID	S1HB3xDD2.MID109-109.P4.jan14_ncdenovo	S1HB3xDD2.MID110-110.P2.jan14_ncdenovo	S1HB3xDD2.MID98-98.P2.dec13_ncdenovo	S1HB3xDD2.MID104-104.P2.nov13_ncdenovo	S1HB3xDD2.MID98-98.P2.dec13_otuclust	S1HB3xDD2.MID104-104.P2.nov13_otuclust	S1HB3xDD2.MID110-110.P2.jan14_otuclust	S1HB3xDD2.MID109-109.P4.jan14_otuclust	S1HB3xDD2.MID109-109.P4.jan14_ncref	S1HB3xDD2.MID104-104.P2.nov13_ncref	S1HB3xDD2.MID98-98.P2.dec13_ncref	S1HB3xDD2.MID110-110.P2.jan14_ncref	S1HB3xDD2.MID104-104.P2.nov13	S1HB3xDD2.MID109-109.P4.jan14	S1HB3xDD2.MID98-98.P2.dec13	S1HB3xDD2.MID110-110.P2.jan14	PDD2xHB3.MID47-48.P2.apr13_ncdenovo	PDD2xHB3.MID47-48.P2.apr13_otuclust	PDD2xHB3.MID47-48.P2.apr13_ncref	PDD2xHB3.MID47-48.P2.apr13
M01896:2:000000000-A69JN:1:2117:16256:20359	0	0	0	0	0	0	0	0	0	2	0	0	6	3	4	0	0	0	0	1
M01896:2:000000000-A69JN:1:2105:25549:10982	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1106:13479:5492	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1106:7882:6277	0	0	0	0	0	0	0	0	0	2	0	0	5	2	2	2	0	0	0	2
M01896:2:000000000-A69JN:1:1109:6980:9503	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2118:24327:21047	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1108:12219:10182	0	0	0	0	0	0	0	0	0	4	0	0	7	15	11	8	0	0	2	9
M01896:2:000000000-A69JN:1:1108:16588:10588	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:1106:24612:18984	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1115:8367:5085	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2105:19590:4180	0	0	0	0	0	0	0	0	0	2	0	0	9	6	2	0	0	0	0	1
M01896:2:000000000-A69JN:1:1117:13661:19461	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2117:19857:5597	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2102:10259:16694	0	0	0	0	0	0	0	0	0	2	0	0	4	0	1	0	0	0	0	0
M01896:2:000000000-A69JN:1:2119:23670:8671	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:2114:18679:14350	0	0	0	0	0	0	0	0	0	2	0	0	3	1	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1113:7375:15405	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1109:8471:16710	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2116:17008:2747	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0
M01896:2:000000000-A69JN:1:2115:7631:4895	0	0	0	0	0	0	0	0	0	2	0	0	3	0	1	0	0	0	0	2
M00595:42:000000000-A5J1T:1:2105:13317:16212	0	0	0	0	0	0	0	0	0	4	0	0	10	5	1	8	0	0	0	6
M01896:2:000000000-A69JN:1:1105:7610:16132	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2119:14328:17868	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2118:4866:15222	0	0	0	0	0	0	0	0	0	2	0	0	5	2	3	0	0	0	0	2
M01896:2:000000000-A69JN:1:2102:22599:10106	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	1	0	0	0	0
M01896:14:000000000-A7ERE:1:1107:9347:7122	0	0	0	0	0	0	0	0	0	6	2	0	18	16	13	19	0	0	4	18
M01896:2:000000000-A69JN:1:2110:11675:12361	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:2101:26317:18500	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2104:7568:22111	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0
M01896:2:000000000-A69JN:1:2103:8059:8411	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2102:5871:6712	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1108:13276:2767	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1118:10347:9865	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1119:12396:10690	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1119:25127:19710	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	2	0	0	0	1
M01896:2:000000000-A69JN:1:2103:17631:4961	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2108:9885:5146	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2109:12498:3990	0	0	0	0	0	0	0	0	0	2	0	0	3	2	0	2	0	0	0	0
M01896:2:000000000-A69JN:1:2105:27763:17621	0	0	0	0	0	0	0	0	0	2	2	0	3	2	4	2	0	0	0	3
M01896:2:000000000-A69JN:1:1119:10362:13428	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2104:23144:21010	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1115:15038:18744	0	0	0	0	0	0	0	0	0	2	0	0	3	2	5	1	0	0	0	0
M01896:2:000000000-A69JN:1:2106:17262:12473	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2111:11248:22596	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2117:7742:14108	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2109:6501:4497	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:1111:12215:9175	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2117:18594:23613	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2101:23619:20681	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:1112:16631:7556	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2115:18248:6768	0	0	0	0	0	0	0	0	0	0	9	0	10	32	24	11	0	0	0	6
M00595:54:000000000-A7CT0:1:2111:18438:15135	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2103:16684:13570	0	0	0	0	0	0	0	0	0	0	3	0	4	2	5	1	0	0	0	5
M00595:54:000000000-A7CT0:1:1107:4743:11105	0	0	0	0	0	0	0	0	0	0	2	0	1	1	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1103:10777:21998	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0
M00595:54:000000000-A7CT0:1:2118:23125:5544	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1106:23384:4494	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2109:13752:10040	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2115:22239:19919	0	0	0	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1109:21188:13731	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	1
M00595:54:000000000-A7CT0:1:2104:24335:16300	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M01896:15:000000000-A7EN9:1:2116:16719:17022	0	0	0	0	0	0	0	0	0	0	2	2	3	10	5	5	0	0	0	3
M00595:54:000000000-A7CT0:1:2111:9909:16473	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1110:8207:21484	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1
M00595:54:000000000-A7CT0:1:1110:9193:15111	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M01896:2:000000000-A69JN:1:2111:19377:23109	0	0	0	0	0	0	0	0	0	0	2	0	7	6	8	2	0	0	0	3
M00595:54:000000000-A7CT0:1:2102:14434:19792	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2115:18383:4162	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1114:5940:7719	0	0	0	0	0	0	0	0	0	0	2	0	0	2	3	0	0	0	0	0
M01896:2:000000000-A69JN:1:1103:24151:16519	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	1	0	0	0	1
M00595:54:000000000-A7CT0:1:2109:8559:12498	0	0	0	0	0	0	0	0	0	0	2	0	2	5	6	6	0	0	0	4
M01896:14:000000000-A7ERE:1:2108:20207:18166	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0
M00595:54:000000000-A7CT0:1:1119:9483:10428	0	0	0	0	0	0	0	0	0	0	0	2	17	14	10	16	0	0	0	16
M01896:15:000000000-A7EN9:1:1113:14820:8435	0	0	0	0	0	0	0	0	0	0	0	2	0	3	2	4	0	0	0	0
M01896:15:000000000-A7EN9:1:2103:13498:10439	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2116:1945:12107	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0
M01896:14:000000000-A7ERE:1:2116:21689:9332	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
M01896:15:000000000-A7EN9:1:1114:8599:7380	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:2103:6192:7795	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	6	0	0	0	1
M01896:15:000000000-A7EN9:1:2108:3824:11803	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0
M01896:15:000000000-A7EN9:1:2103:9704:10516	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:1105:3303:10416	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:1104:3294:10161	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0
M01896:14:000000000-A7ERE:1:2109:18218:12928	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:2104:5865:9613	0	0	0	0	0	0	0	0	0	0	0	2	4	2	2	4	0	0	0	1
M01896:14:000000000-A7ERE:1:1110:6953:10826	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	3	3	0	3	5
M01896:14:000000000-A7ERE:1:2109:27085:15387	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
M01896:14:000000000-A7ERE:1:1113:10861:10213	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	2	0	0	0	1
M01896:2:000000000-A69JN:1:1117:27269:18086	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	2	0	0	0	1
M00595:42:000000000-A5J1T:1:2114:25824:9214	0	0	0	0	0	0	0	0	0	0	0	0	6	6	8	6	0	0	2	4
M01896:14:000000000-A7ERE:1:2117:7031:3381	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	3	0	0	0	2
M01896:2:000000000-A69JN:1:1101:14131:21895	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2113:18295:15887	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	1
M01896:15:000000000-A7EN9:1:1115:14847:15498	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:1114:28936:12666	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	0
M00595:54:000000000-A7CT0:1:1112:14131:18228	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	2	0	0	0	3
M01896:15:000000000-A7EN9:1:2114:19463:20343	0	0	0	0	0	0	0	0	0	0	0	0	6	3	2	4	0	0	0	1
M01896:15:000000000-A7EN9:1:2106:4625:16795	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	4	0	0	0	1
M01896:14:000000000-A7ERE:1:1104:18156:18259	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	4	0	0	0	3
M01896:2:000000000-A69JN:1:2109:13552:9891	0	0	0	0	0	0	0	0	0	0	0	0	6	2	1	1	0	0	0	1
M01896:15:000000000-A7EN9:1:1118:10782:17915	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	2	0	0	0	3
M01896:2:000000000-A69JN:1:1103:5877:13897	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1
M00595:42:000000000-A5J1T:1:1107:18349:13236	0	0	0	0	0	0	0	0	0	0	0	0	6	6	2	3	0	0	0	3
M01896:2:000000000-A69JN:1:2105:27514:12249	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	2	0	0	0	1
M01896:15:000000000-A7EN9:1:1105:6468:9939	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:2102:13716:21831	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	3	0	0	0	0
M01896:14:000000000-A7ERE:1:2108:21887:8737	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	3	0	0	0	0
M01896:15:000000000-A7EN9:1:2106:3641:13568	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0
M01896:15:000000000-A7EN9:1:1115:22824:5359	0	0	0	0	0	0	0	0	0	0	0	0	6	2	4	2	0	0	0	5
M01896:15:000000000-A7EN9:1:2115:5528:22356	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	0	0	0	4
M00595:42:000000000-A5J1T:1:1113:15380:18774	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	3	0	0	0	4
M01896:2:000000000-A69JN:1:1105:23661:2439	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2104:13847:13525	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	1
M01896:2:000000000-A69JN:1:1105:10280:15496	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1114:15353:12517	0	0	0	0	0	0	0	0	0	0	0	0	11	8	7	7	0	0	0	2
M01896:2:000000000-A69JN:1:1106:7784:6046	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:2114:4933:6733	0	0	0	0	0	0	0	0	0	0	0	0	8	4	3	4	0	0	0	6
M01896:14:000000000-A7ERE:1:1102:10768:12547	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	3
M01896:15:000000000-A7EN9:1:2104:18726:19447	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:1106:7807:15494	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	4	0	0	0	5
M01896:15:000000000-A7EN9:1:2108:16130:12045	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	5	0	0	0	2
M01896:2:000000000-A69JN:1:1106:15615:20350	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:1107:8704:13180	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	2
M01896:2:000000000-A69JN:1:1117:27624:7579	0	0	0	0	0	0	0	0	0	0	0	0	7	1	3	5	0	0	0	0
M00595:42:000000000-A5J1T:1:2117:22404:21211	0	0	0	0	0	0	0	0	0	0	0	0	7	12	2	7	0	0	0	3
M01896:15:000000000-A7EN9:1:1116:17516:5473	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2	4	0	0	0	3
M00595:54:000000000-A7CT0:1:1105:24508:13351	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0
M01896:2:000000000-A69JN:1:1108:4728:10784	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1116:13570:17889	0	0	0	0	0	0	0	0	0	0	0	0	6	8	2	3	0	0	0	2
M01896:14:000000000-A7ERE:1:2108:11158:16522	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	0	0	0
M00595:54:000000000-A7CT0:1:2112:13809:11973	0	0	0	0	0	0	0	0	0	0	0	0	6	7	4	5	0	0	0	2
M01896:15:000000000-A7EN9:1:1102:9860:18001	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	5	0	0	0	1
M01896:2:000000000-A69JN:1:1102:16637:12173	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	15	0	0	0	1
M01896:15:000000000-A7EN9:1:1111:24553:7732	0	0	0	0	0	0	0	0	0	0	0	0	8	19	8	7	0	0	0	3
M01896:2:000000000-A69JN:1:1109:13052:9310	0	0	0	0	0	0	0	0	0	0	0	0	4	5	2	0	0	0	0	1
M01896:2:000000000-A69JN:1:1109:7003:11131	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	3
M01896:14:000000000-A7ERE:1:2114:6378:5551	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	4	0	0	0	1
M01896:15:000000000-A7EN9:1:2109:8565:13700	0	0	0	0	0	0	0	0	0	0	0	0	5	7	2	5	0	0	0	3
M01896:2:000000000-A69JN:1:1110:4707:9280	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2105:29411:15629	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	1
M00595:54:000000000-A7CT0:1:1105:20099:2195	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1	0	0	0	0
M01896:14:000000000-A7ERE:1:1102:21519:15046	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	2
M01896:15:000000000-A7EN9:1:2117:17976:11761	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1
M01896:2:000000000-A69JN:1:1110:15861:17803	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2114:14407:18343	0	0	0	0	0	0	0	0	0	0	0	0	8	3	3	4	0	0	0	3
M01896:15:000000000-A7EN9:1:2106:11578:19466	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	3	0	0	0	1
M00595:42:000000000-A5J1T:1:1105:23460:10999	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	3	0	0	0	4
M01896:2:000000000-A69JN:1:1111:28301:7954	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	2
M01896:2:000000000-A69JN:1:1111:18130:12887	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	0	0	0	0	2
M01896:2:000000000-A69JN:1:1111:7390:16267	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1
M01896:15:000000000-A7EN9:1:1102:5597:8553	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	0	0	0	0	1
M00595:42:000000000-A5J1T:1:2115:6901:7943	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	2	7
M00595:54:000000000-A7CT0:1:1111:17357:16252	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0
M01896:2:000000000-A69JN:1:1112:28231:10358	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1112:12633:14381	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:1112:12381:2508	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:1112:16710:20077	0	0	0	0	0	0	0	0	0	0	0	0	4	6	3	0	0	0	0	1
M01896:2:000000000-A69JN:1:1113:23239:5897	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1102:9046:22981	0	0	0	0	0	0	0	0	0	0	0	0	5	5	4	4	0	0	0	6
M00595:42:000000000-A5J1T:1:1117:22207:8970	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	0	5	1	5	8
M01896:14:000000000-A7ERE:1:2118:23469:5008	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	2
M00595:54:000000000-A7CT0:1:1116:18621:4844	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	0	0	0	0	0
M01896:2:000000000-A69JN:1:2110:4472:19379	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	1
M00595:54:000000000-A7CT0:1:1113:22427:19028	0	0	0	0	0	0	0	0	0	0	0	0	3	6	2	4	0	0	0	2
M01896:15:000000000-A7EN9:1:2104:20129:11803	0	0	0	0	0	0	0	0	0	0	0	0	2	5	1	3	0	0	0	3
M01896:2:000000000-A69JN:1:1115:4027:6249	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1103:21796:13637	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1	0	0	0	1
M01896:15:000000000-A7EN9:1:2107:8364:19640	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	7	0	0	0	2
M00595:42:000000000-A5J1T:1:2112:19003:18043	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	2	0	0	7
M01896:2:000000000-A69JN:1:1115:5638:17243	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0
M01896:2:000000000-A69JN:1:2118:22256:10019	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1
M01896:15:000000000-A7EN9:1:2116:24361:12694	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	5	0	0	0	4
M01896:15:000000000-A7EN9:1:2105:11375:5675	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	3	0	0	0	3
M01896:14:000000000-A7ERE:1:1110:15233:5775	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0
M00595:42:000000000-A5J1T:1:2109:21338:16721	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:1116:14906:8533	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1116:6081:16779	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:1111:18715:22542	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2111:13470:4508	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
M00595:42:000000000-A5J1T:1:2113:5176:8729	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3
M00595:54:000000000-A7CT0:1:1112:18065:13900	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	4
M00595:42:000000000-A5J1T:1:1110:19871:2838	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	3	0	0	0	2
M00595:54:000000000-A7CT0:1:2106:12186:22750	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	2	0	0	0	1
M01896:2:000000000-A69JN:1:1117:27975:12035	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1118:18222:5908	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1118:26050:18291	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2106:18536:20884	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	1	0	0	2	3
M01896:2:000000000-A69JN:1:1118:16184:23435	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2106:14100:16297	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0
M00595:54:000000000-A7CT0:1:2115:15508:6827	0	0	0	0	0	0	0	0	0	0	0	0	3	4	2	3	0	0	0	7
M01896:2:000000000-A69JN:1:1119:19376:19068	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2118:25620:21332	0	0	0	0	0	0	0	0	0	0	0	0	5	4	4	1	0	0	0	0
M01896:2:000000000-A69JN:1:1117:16039:12835	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2101:7212:20843	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	1	0	0	0	1
M00595:42:000000000-A5J1T:1:2118:5951:14361	0	0	0	0	0	0	0	0	0	0	0	0	4	2	1	0	0	0	2	3
M00595:54:000000000-A7CT0:1:1117:14598:8628	0	0	0	0	0	0	0	0	0	0	0	0	4	7	7	7	0	0	0	3
M01896:2:000000000-A69JN:1:2102:4340:12530	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2102:17891:13934	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	2
M00595:42:000000000-A5J1T:1:1105:7638:18012	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2
M01896:2:000000000-A69JN:1:2103:5835:19360	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2103:7303:13824	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	2
M00595:42:000000000-A5J1T:1:2103:16797:10643	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	2	3
