#OTU ID	S1HB3xDD2.MID109-109.P4.jan14_ncdenovo	S1HB3xDD2.MID110-110.P2.jan14_ncdenovo	S1HB3xDD2.MID98-98.P2.dec13_ncdenovo	S1HB3xDD2.MID104-104.P2.nov13_ncdenovo	S1HB3xDD2.MID98-98.P2.dec13_otuclust	S1HB3xDD2.MID104-104.P2.nov13_otuclust	S1HB3xDD2.MID110-110.P2.jan14_otuclust	S1HB3xDD2.MID109-109.P4.jan14_otuclust	S1HB3xDD2.MID109-109.P4.jan14_ncref	S1HB3xDD2.MID104-104.P2.nov13_ncref	S1HB3xDD2.MID98-98.P2.dec13_ncref	S1HB3xDD2.MID110-110.P2.jan14_ncref	S1HB3xDD2.MID104-104.P2.nov13	S1HB3xDD2.MID109-109.P4.jan14	S1HB3xDD2.MID98-98.P2.dec13	S1HB3xDD2.MID110-110.P2.jan14	PDD2xHB3.MID47-48.P2.apr13_ncdenovo	PDD2xHB3.MID47-48.P2.apr13_otuclust	PDD2xHB3.MID47-48.P2.apr13_ncref	PDD2xHB3.MID47-48.P2.apr13
M01896:14:000000000-A7ERE:1:2116:1945:12107	0	0	0	0	0	0	0	0	0	0	0	4	1	4	0	4	0	0	0	0
M01896:14:000000000-A7ERE:1:2116:21689:9332	0	0	0	0	0	0	0	0	0	0	0	2	0	4	1	1	0	0	0	1
M01896:15:000000000-A7EN9:1:1114:8599:7380	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	2	0	0	0	0
M01896:15:000000000-A7EN9:1:2108:3824:11803	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	2
M01896:14:000000000-A7ERE:1:2109:18218:12928	0	0	0	0	0	0	0	0	0	0	0	2	2	4	0	3	0	0	0	1
M01896:15:000000000-A7EN9:1:2104:5865:9613	0	0	0	0	0	0	0	0	0	0	0	2	4	2	2	4	0	0	0	1
M01896:14:000000000-A7ERE:1:2109:27085:15387	0	0	0	0	0	0	0	0	0	0	0	2	5	2	0	4	0	0	0	2
M01896:14:000000000-A7ERE:1:2104:25617:16187	0	0	0	0	0	0	0	0	0	0	0	0	3	5	1	2	0	0	0	1
M01896:14:000000000-A7ERE:1:2117:16956:13951	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	2	0	0	0	1
M00595:42:000000000-A5J1T:1:2104:19108:19319	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	1	0	0	0	3
M01896:2:000000000-A69JN:1:1106:15615:20350	0	0	0	0	0	0	0	0	0	0	0	0	21	10	2	4	0	0	0	1
M01896:2:000000000-A69JN:1:1101:14131:21895	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2113:18295:15887	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	1
M01896:15:000000000-A7EN9:1:1103:3616:7525	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	2	0	0	0	0
M01896:2:000000000-A69JN:1:1114:28936:12666	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	0
M01896:2:000000000-A69JN:1:2102:4340:12530	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1112:14131:18228	0	0	0	0	0	0	0	0	0	0	0	0	4	5	3	3	0	0	0	4
M01896:2:000000000-A69JN:1:1106:7784:6046	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	1	0	0	0	0
M01896:15:000000000-A7EN9:1:2106:4625:16795	0	0	0	0	0	0	0	0	0	0	0	0	5	4	2	5	0	0	0	2
M01896:14:000000000-A7ERE:1:1104:18156:18259	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	4	0	0	0	3
M01896:15:000000000-A7EN9:1:1118:10782:17915	0	0	0	0	0	0	0	0	0	0	0	0	2	6	1	3	0	0	0	6
M01896:15:000000000-A7EN9:1:1104:26035:17778	0	0	0	0	0	0	0	0	0	0	0	0	3	9	1	5	0	0	0	1
M00595:54:000000000-A7CT0:1:1113:22427:19028	0	0	0	0	0	0	0	0	0	0	0	0	7	10	6	9	0	0	0	5
M01896:14:000000000-A7ERE:1:1102:3383:17331	0	0	0	0	0	0	0	0	0	0	0	0	5	6	1	6	0	0	0	3
M01896:2:000000000-A69JN:1:2102:13716:21831	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	4	0	0	0	0
M01896:14:000000000-A7ERE:1:2108:21887:8737	0	0	0	0	0	0	0	0	0	0	0	0	4	4	4	4	0	0	0	3
M01896:15:000000000-A7EN9:1:2106:3641:13568	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	1
M01896:15:000000000-A7EN9:1:1115:22824:5359	0	0	0	0	0	0	0	0	0	0	0	0	6	3	5	2	0	0	0	5
M01896:2:000000000-A69JN:1:1105:23661:2439	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2104:13847:13525	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	1
M00595:42:000000000-A5J1T:1:2118:10317:13324	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	3	0	0	0	5
M01896:15:000000000-A7EN9:1:2116:5989:11252	0	0	0	0	0	0	0	0	0	0	0	0	18	12	9	16	0	0	0	3
M00595:54:000000000-A7CT0:1:1105:20099:2195	0	0	0	0	0	0	0	0	0	0	0	0	7	3	3	2	0	0	0	0
M01896:15:000000000-A7EN9:1:2104:18726:19447	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0
M00595:42:000000000-A5J1T:1:2112:19003:18043	0	0	0	0	0	0	0	0	0	0	0	0	5	4	3	5	2	0	0	9
M00595:42:000000000-A5J1T:1:2111:6821:16037	0	0	0	0	0	0	0	0	0	0	0	0	4	6	1	3	0	0	0	2
M01896:15:000000000-A7EN9:1:2108:16130:12045	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	6	0	0	0	6
M00595:42:000000000-A5J1T:1:1107:8704:13180	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	2
M01896:15:000000000-A7EN9:1:1116:17516:5473	0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	4	0	0	0	3
M01896:15:000000000-A7EN9:1:2103:19384:20432	0	0	0	0	0	0	0	0	0	0	0	0	2	6	3	0	0	0	0	1
M00595:54:000000000-A7CT0:1:2104:9706:17984	0	0	0	0	0	0	0	0	0	0	0	0	8	3	4	4	0	0	0	2
M00595:54:000000000-A7CT0:1:1109:14468:21421	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	3	0	0	0	4
M00595:54:000000000-A7CT0:1:1105:24508:13351	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	3	0	0	0	0
M01896:14:000000000-A7ERE:1:2107:25392:20843	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	1	0	0	0	0
M00595:54:000000000-A7CT0:1:1117:14598:8628	0	0	0	0	0	0	0	0	0	0	0	0	9	11	7	11	0	0	0	8
M00595:54:000000000-A7CT0:1:1116:13570:17889	0	0	0	0	0	0	0	0	0	0	0	0	6	9	2	5	0	0	0	3
M00595:54:000000000-A7CT0:1:2112:13809:11973	0	0	0	0	0	0	0	0	0	0	0	0	6	10	6	7	0	0	0	4
M01896:14:000000000-A7ERE:1:2114:17774:15396	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	14	0	0	0	0
M01896:14:000000000-A7ERE:1:2116:10468:16198	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	0	0	0	1
M00595:54:000000000-A7CT0:1:2112:17989:21083	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0
M01896:2:000000000-A69JN:1:2114:23458:20701	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	2	0	0	0	1
M01896:2:000000000-A69JN:1:1109:7003:11131	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	3
M01896:14:000000000-A7ERE:1:1113:28439:9029	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	0	0	0	0
M01896:15:000000000-A7EN9:1:2109:8565:13700	0	0	0	0	0	0	0	0	0	0	0	0	9	14	2	8	0	0	0	4
M01896:2:000000000-A69JN:1:1110:4707:9280	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:2105:29411:15629	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	6	0	0	0	1
M01896:14:000000000-A7ERE:1:1102:21519:15046	0	0	0	0	0	0	0	0	0	0	0	0	7	6	1	3	0	0	0	6
M01896:2:000000000-A69JN:1:1110:15861:17803	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	3
M01896:2:000000000-A69JN:1:2114:14407:18343	0	0	0	0	0	0	0	0	0	0	0	0	8	3	4	4	0	0	0	3
M01896:15:000000000-A7EN9:1:2106:11578:19466	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	3	0	0	0	1
M00595:42:000000000-A5J1T:1:1105:23460:10999	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	4	0	0	0	4
M01896:2:000000000-A69JN:1:1111:28301:7954	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	0	0	0	3
M01896:2:000000000-A69JN:1:1111:18130:12887	0	0	0	0	0	0	0	0	0	0	0	0	6	8	1	2	0	0	0	3
M01896:15:000000000-A7EN9:1:1102:5597:8553	0	0	0	0	0	0	0	0	0	0	0	0	3	6	5	0	0	0	0	1
M00595:42:000000000-A5J1T:1:1107:16134:3922	0	0	0	0	0	0	0	0	0	0	0	0	4	1	2	2	0	0	0	2
M00595:54:000000000-A7CT0:1:1111:17357:16252	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0
M01896:2:000000000-A69JN:1:1112:28231:10358	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1112:12633:14381	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:1112:12381:2508	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	2
M01896:2:000000000-A69JN:1:1113:23239:5897	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	1
M00595:42:000000000-A5J1T:1:1112:7751:22193	0	0	0	0	0	0	0	0	0	0	0	0	6	6	5	5	0	0	0	6
M00595:42:000000000-A5J1T:1:1117:8287:2061	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	1	0	0	0	3
M01896:14:000000000-A7ERE:1:1115:18439:16636	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	0	0	0	0	1
M00595:54:000000000-A7CT0:1:2101:13727:3513	0	0	0	0	0	0	0	0	0	0	0	0	6	7	4	7	0	0	0	1
M00595:54:000000000-A7CT0:1:1116:18621:4844	0	0	0	0	0	0	0	0	0	0	0	0	5	7	2	0	0	0	0	0
M01896:2:000000000-A69JN:1:2105:28487:17272	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	3	0	0	0	1
M01896:2:000000000-A69JN:1:1115:4027:6249	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1115:5638:17243	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	2	0	0	0	0
M01896:2:000000000-A69JN:1:1116:14906:8533	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1116:6081:16779	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
M01896:15:000000000-A7EN9:1:1111:18715:22542	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2111:13470:4508	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	5
M01896:14:000000000-A7ERE:1:2103:23440:5128	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
M00595:54:000000000-A7CT0:1:2106:12186:22750	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	2	0	0	0	2
M01896:2:000000000-A69JN:1:1117:27975:12035	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0
M01896:2:000000000-A69JN:1:1118:26050:18291	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	1	0	0	0	2
M01896:14:000000000-A7ERE:1:2106:14100:16297	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	1
M01896:15:000000000-A7EN9:1:2106:24219:10398	0	0	0	0	0	0	0	0	0	0	0	0	6	9	4	5	0	0	0	1
M00595:54:000000000-A7CT0:1:2115:15508:6827	0	0	0	0	0	0	0	0	0	0	0	0	5	5	3	5	0	0	0	11
M01896:2:000000000-A69JN:1:1119:19376:19068	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:1117:16039:12835	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2103:5835:19360	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2108:13989:13524	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:2103:25334:3833	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	7	0	0	0	1
M01896:2:000000000-A69JN:1:2104:23325:20029	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2104:19625:24108	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2104:5775:16129	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2111:10106:18519	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	0	0	2	3
M01896:14:000000000-A7ERE:1:1109:27877:17279	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	6	0	0	0	1
M01896:2:000000000-A69JN:1:2105:12523:8873	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2105:6261:4384	0	0	0	0	0	0	0	0	0	0	0	0	3	5	3	7	0	0	0	3
M01896:2:000000000-A69JN:1:2113:14264:17314	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	2
M01896:2:000000000-A69JN:1:2106:16810:3492	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2111:11390:17614	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	1	0	0	0	4
M01896:14:000000000-A7ERE:1:2103:9268:12769	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	5	0	0	0	1
M01896:2:000000000-A69JN:1:2106:15212:23062	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:2118:13779:20415	0	0	0	0	0	0	0	0	0	0	0	0	1	4	4	2	0	0	0	1
M01896:15:000000000-A7EN9:1:1111:11180:18430	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:2108:24898:3798	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0
M01896:2:000000000-A69JN:1:2108:23092:7960	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:2108:6839:14489	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
M01896:14:000000000-A7ERE:1:2104:22568:22277	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	3	0	0	0	1
M01896:14:000000000-A7ERE:1:1118:8619:4514	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0
M01896:2:000000000-A69JN:1:2111:18932:1898	0	0	0	0	0	0	0	0	0	0	0	0	2	6	4	1	0	0	0	0
M01896:2:000000000-A69JN:1:2117:20910:8884	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:2113:18061:20053	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	1	0	0	0	1
M01896:2:000000000-A69JN:1:2111:23760:9424	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:1110:5370:15278	0	0	0	0	0	0	0	0	0	0	0	0	3	2	4	2	0	0	0	1
M00595:42:000000000-A5J1T:1:1118:16473:20437	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	5	0	0	0	1
M00595:42:000000000-A5J1T:1:1119:7481:16346	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
M00595:54:000000000-A7CT0:1:2118:16641:20078	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	2
M00595:54:000000000-A7CT0:1:2102:16121:14687	0	0	0	0	0	0	0	0	0	0	0	0	5	7	4	4	0	0	0	4
M00595:42:000000000-A5J1T:1:2101:15341:3590	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	2
M01896:14:000000000-A7ERE:1:1103:6515:8879	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	1	0	0	0	3
M00595:42:000000000-A5J1T:1:2104:16004:16569	0	0	0	0	0	0	0	0	0	0	0	0	3	4	1	3	0	0	0	5
M01896:2:000000000-A69JN:1:2105:18364:8774	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	5	0	0	0	0
M01896:2:000000000-A69JN:1:2113:23698:19839	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0
M01896:2:000000000-A69JN:1:2113:7746:20088	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:15:000000000-A7EN9:1:1102:25170:12780	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0
M00595:54:000000000-A7CT0:1:1111:22718:17681	0	0	0	0	0	0	0	0	0	0	0	0	5	3	1	0	0	0	0	3
M01896:2:000000000-A69JN:1:2105:25325:21230	0	0	0	0	0	0	0	0	0	0	0	0	7	2	1	0	0	0	0	3
M01896:2:000000000-A69JN:1:2114:25617:16189	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1
M01896:2:000000000-A69JN:1:2114:12637:24049	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2119:24477:16410	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	6
M01896:2:000000000-A69JN:1:2116:9520:22630	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2117:4701:12436	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
M00595:42:000000000-A5J1T:1:1117:21782:1841	0	0	0	0	0	0	0	0	0	0	0	0	2	5	2	4	0	0	0	2
M01896:14:000000000-A7ERE:1:2117:4807:14007	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	3	0	0	0	2
M01896:2:000000000-A69JN:1:2118:10820:17730	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2115:21850:15360	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	2	0	0	0	4
M01896:2:000000000-A69JN:1:2119:15381:19311	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2119:23006:20511	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1101:6593:5042	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2116:7799:12973	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	3	0	0	0	2
M01896:2:000000000-A69JN:1:1102:5330:10843	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:1102:16637:12173	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1
M01896:2:000000000-A69JN:1:1102:11957:21570	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0
M01896:2:000000000-A69JN:1:1104:24426:2991	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
M01896:14:000000000-A7ERE:1:1116:3323:16677	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	8	0	0	0	0
M01896:2:000000000-A69JN:1:1104:18150:10872	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
M01896:15:000000000-A7EN9:1:1104:3910:14826	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	0	0	0	2
M01896:15:000000000-A7EN9:1:1118:6189:18947	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	4	0	0	0	0
M01896:2:000000000-A69JN:1:1105:23918:2017	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1105:14464:2195	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0
M01896:2:000000000-A69JN:1:1106:7964:12124	0	0	0	0	0	0	0	0	0	0	0	0	5	6	1	2	0	0	0	1
M00595:42:000000000-A5J1T:1:2107:8650:8779	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	2	2
M01896:15:000000000-A7EN9:1:1103:25375:18556	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1108:28399:11450	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2103:25146:8767	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	2
M01896:15:000000000-A7EN9:1:1114:10824:17253	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	3	0	0	0	1
M00595:42:000000000-A5J1T:1:2109:21466:22428	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
M01896:2:000000000-A69JN:1:1109:9318:13440	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
M00595:42:000000000-A5J1T:1:2105:17326:15843	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	2	3
M01896:2:000000000-A69JN:1:1109:17250:11250	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:1110:28273:18887	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	1
M01896:15:000000000-A7EN9:1:1105:23910:2613	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	1
M00595:42:000000000-A5J1T:1:1111:5592:6582	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	3
M01896:15:000000000-A7EN9:1:2109:15071:10345	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	1	0	0	0	1
M01896:15:000000000-A7EN9:1:2116:4948:15465	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	0	0	0	1
M00595:54:000000000-A7CT0:1:2105:23727:17259	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	0	0
M01896:2:000000000-A69JN:1:2109:5441:13499	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0
M00595:54:000000000-A7CT0:1:1111:24231:13705	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	2	0	0	0	1
M00595:54:000000000-A7CT0:1:1118:8579:13896	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0	0
M00595:42:000000000-A5J1T:1:2104:5679:6789	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	0	0	0	2
M01896:14:000000000-A7ERE:1:2106:20006:11365	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	1
M01896:15:000000000-A7EN9:1:1113:22667:2456	0	0	0	0	0	0	0	0	0	0	0	0	1	5	3	3	0	0	0	4
M01896:2:000000000-A69JN:1:1117:14981:9506	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
M01896:15:000000000-A7EN9:1:2117:2523:13971	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0
M01896:15:000000000-A7EN9:1:2106:5774:11893	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	3	0	0	0	0
M00595:54:000000000-A7CT0:1:2102:18043:22044	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	3	0	0	0	0
M01896:2:000000000-A69JN:1:2103:7497:18736	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0
M01896:14:000000000-A7ERE:1:1107:23131:12855	0	0	0	0	0	0	0	0	0	0	0	0	5	4	1	5	0	0	0	4
M00595:54:000000000-A7CT0:1:1105:9700:23017	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	4	0	0	0	3
M01896:2:000000000-A69JN:1:2104:22394:15257	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M00595:42:000000000-A5J1T:1:2116:16422:23029	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2
M01896:2:000000000-A69JN:1:2105:20223:16544	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1
M01896:2:000000000-A69JN:1:2106:9526:12596	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	1
M01896:2:000000000-A69JN:1:2107:7681:7261	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:14:000000000-A7ERE:1:1106:1942:11722	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	4	0	0	0	1
M01896:2:000000000-A69JN:1:2109:11835:16643	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2109:9416:17051	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2109:13561:20980	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2111:20495:10605	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
M01896:2:000000000-A69JN:1:2111:17958:13844	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
M00595:54:000000000-A7CT0:1:1105:14740:5955	0	0	0	0	0	0	0	0	0	0	0	0	4	7	7	3	0	0	0	1
M01896:2:000000000-A69JN:1:2113:8589:12422	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
M00595:42:000000000-A5J1T:1:1102:18299:13514	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3
M01896:2:000000000-A69JN:1:2115:25721:5747	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	0	0	0	0	0
M01896:2:000000000-A69JN:1:2115:20155:17953	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	1
M00595:54:000000000-A7CT0:1:1116:13260:4119	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0
M01896:2:000000000-A69JN:1:2116:17506:22476	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	0	0	0	1
M01896:2:000000000-A69JN:1:2116:13444:24283	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1
